kode_ref_pend,nama_pendidikan,formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms
5210338,S-1 ILMU PEMERINTAHAN,d4ed3382-4cec-41e9-b302-6b302d6d2e7c,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Jajar | Sekretariat Kelurahan Jajar,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,d53b469b-25ac-4bc5-a9d4-6fc61d7a3619,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Kestalan | Sekretariat Kelurahan Kestalan,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,d9cd7fb0-f860-4b1b-ac97-f750660184fb,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Sriwedari | Sekretariat Kelurahan Sriwedari,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,e2133faa-0d63-454b-a225-c79c10b22975,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Keprabon | Sekretariat Kelurahan Keprabon,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,e6ff9cf9-1f13-4564-b9a1-db30861945b8,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Kauman | Sekretariat Kelurahan Kauman,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,ea86a4d2-3f6e-475d-8e6d-2490cefed23b,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Pajang | Sekretariat Kelurahan Pajang,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,ec54a702-229b-42c1-a625-afc11a67630a,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Bumi | Sekretariat Kelurahan Bumi,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,eeb2c850-a592-4790-b543-f67a8112e06a,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Setabelan | Sekretariat Kelurahan Setabelan,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,ef4a7e98-0f3b-4854-96e4-1fc6f0020c31,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Kerten | Sekretariat Kelurahan Kerten,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,f8855d39-0adf-4563-880b-5632fcdcb618,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Penumping | Sekretariat Kelurahan Penumping,1,1,2785700,3572800,5
5210338,S-1 ILMU PEMERINTAHAN,fae77aca-f822-4400-92c9-d24351424adc,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Sondakan | Sekretariat Kelurahan Sondakan,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,fd9630e5-f890-4512-a785-a17f7f064b7e,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Kedung Lumbu | Sekretariat Kelurahan Kedung Lumbu,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,fd3b5931-8807-44dd-b8b6-6fe4594aa97d,Pemerintah Kota Surakarta,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Perencanaan Pembangunan Daerah | Bidang Pemerintahan dan Pembangunan Manusia,1,1,2785700,3572800,9
5210338,S-1 ILMU PEMERINTAHAN,40657b85-2328-4191-987d-d02b445e4635,Pemerintah Kota Surakarta,CPNS,UMUM,POLISI PAMONG PRAJA AHLI PERTAMA,Pemerintah Kota Surakarta | Satuan Polisi Pamong Praja | Bidang Penanganan Gangguan Ketenteraman dan Ketertiban Umum,2,1,2785700,3572800,5
5210338,S-1 ILMU PEMERINTAHAN,d41ea355-eca5-4eac-a3b3-8048f98d2a4b,Pemerintah Kota Surakarta,CPNS,UMUM,POLISI PAMONG PRAJA AHLI PERTAMA,Pemerintah Kota Surakarta | Satuan Polisi Pamong Praja | Bidang Penegakan Perundang-Undangan Daerah,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,242a6512-d39e-42ec-a083-210c8abd1145,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Seksi Pembangunan,1,1,2785700,3572800,5
5210338,S-1 ILMU PEMERINTAHAN,26d6cc33-ee7d-4327-bf16-ceb76b11fa64,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Seksi Pembangunan,1,1,2785700,3572800,3
5210338,S-1 ILMU PEMERINTAHAN,26eedd17-b62f-4709-8b16-59fbf89de4c0,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Seksi Pembangunan,1,1,2785700,3572800,2
5210338,S-1 ILMU PEMERINTAHAN,4e4d2d1b-5b10-4286-ac87-33d71c8cc867,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Seksi Pembangunan,1,1,2785700,3572800,1
5210338,S-1 ILMU PEMERINTAHAN,57738a42-69aa-4e2e-b885-a703af0b2be7,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Serengan | Seksi Pembangunan,1,1,2785700,3572800,2
5191141,S-1 INFORMATIKA,ba3ffe48-3e58-4ab5-8826-c6e97fbe4e41,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Pendidikan | Bidang Pengembangan Pendidikan,1,1,2785700,3572800,119
5153001,S-1 JURNALISTIK,eb149c34-5d8a-43a0-bea6-b005fc08e638,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA PENERBITAN ILMIAH AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Riset dan Inovasi Daerah | Bidang Inovasi,1,1,2785700,3572800,30
5100048,S-1 KEBIJAKAN PEMERINTAHAN,04284421-b5d7-4675-aed9-04049bdabbc4,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu | Sekretariat Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1,1,2785700,3572800,2
5100048,S-1 KEBIJAKAN PEMERINTAHAN,094a26db-ef97-4699-a879-7eda89de4861,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Koperasi Usaha Kecil dan Menengah dan Perindustrian | Sekretariat Dinas Koperasi Usaha Kecil dan Menengah dan Perindustrian,1,1,2785700,3572800,15
5100048,S-1 KEBIJAKAN PEMERINTAHAN,1adc4a2e-ff29-49ca-9dc0-ed23dc4f7975,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Ketahanan Pangan dan Pertanian | Sekretariat Dinas Ketahanan Pangan dan Pertanian,1,1,2785700,3572800,10
5100048,S-1 KEBIJAKAN PEMERINTAHAN,223fc547-7b8d-496e-97be-a8b3eb60a724,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Perumahan, dan Kawasan Permukiman serta Pertanahan | Sekretariat Dinas Perumahan, dan Kawasan Permukiman serta Pertanahan",1,1,2785700,3572800,7
5100048,S-1 KEBIJAKAN PEMERINTAHAN,251189e0-8e11-480e-88aa-5ba2c92b7c34,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Perencanaan Pembangunan Daerah | Sekretariat Badan Perencanaan Pembangunan Daerah,1,1,2785700,3572800,13
5100048,S-1 KEBIJAKAN PEMERINTAHAN,374c9310-60ff-4b76-af40-251df8de0729,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kepemudaan dan Olahraga | Sekretariat Dinas Kepemudaan dan Olahraga,1,1,2785700,3572800,9
5100048,S-1 KEBIJAKAN PEMERINTAHAN,3944b4d8-129b-4961-babf-e2d98b7ed8d1,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Penilaian dan Evaluasi Kinerja Aparatur,1,1,2785700,3572800,7
5100048,S-1 KEBIJAKAN PEMERINTAHAN,4949b134-b33b-4718-89bb-ffcd597342df,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Sekretariat Dinas Komunikasi, Informatika, Statistik dan Persandian",1,1,2785700,3572800,5
5100048,S-1 KEBIJAKAN PEMERINTAHAN,7331561f-bb04-4a8f-9f03-a009a108af91,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,2,1,2785700,3572800,93
5100048,S-1 KEBIJAKAN PEMERINTAHAN,ba3ffe48-3e58-4ab5-8826-c6e97fbe4e41,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Pendidikan | Bidang Pengembangan Pendidikan,1,1,2785700,3572800,119
5100048,S-1 KEBIJAKAN PEMERINTAHAN,5ed35a3d-31b5-4f54-bfdd-81d3ba1f4312,Pemerintah Kota Surakarta,CPNS,UMUM,ASESOR SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi dan Promosi,2,1,2785700,3572800,107
5101309,S-1 KESEJAHTERAAN SOSIAL,8a0384c7915b4c4c01915b9587692c77,Pemerintah Kota Surakarta,CPNS,PENYANDANG DISABILITAS,PEKERJA SOSIAL AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Sosial | Bidang Rehabilitasi Sosial,2,1,2785700,3572800,1
5101309,S-1 KESEJAHTERAAN SOSIAL,406b3294-ed63-4cc8-a363-b8592efc9a02,Pemerintah Kota Surakarta,CPNS,UMUM,PEKERJA SOSIAL AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Sosial | Bidang Rehabilitasi Sosial,3,1,2785700,3572800,40
5101309,S-1 KESEJAHTERAAN SOSIAL,9afaecf2-bfca-4e5f-a038-53c89225b514,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,Pemerintah Kota Surakarta | Dinas Pemberdayaan Perempuan dan Pelindungan Anak serta Pengendalian Penduduk dan Keluarga Berencana | Bidang Pemenuhan Hak Anak dan Pelindungan Khusus Anak,2,1,2785700,3572800,195
5101309,S-1 KESEJAHTERAAN SOSIAL,ae0db4e5-440a-4222-ba3d-2c2020daa8de,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,Pemerintah Kota Surakarta | Dinas Pemberdayaan Perempuan dan Pelindungan Anak serta Pengendalian Penduduk dan Keluarga Berencana | Bidang Kualitas Hidup dan Pelindungan Perempuan,1,1,2785700,3572800,35
5107211,S-1 KIMIA,869d7a7a-07ae-411a-a69f-0b753e70b815,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS KEBAKARAN AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Pemadam Kebakaran | Bidang Penyelamatan dan Penanganan Kebakaran, dan Pertolongan Korban",2,1,2785700,3572800,155
5210360,S-1 MANAJEMEN PEMERINTAHAN,ba3ffe48-3e58-4ab5-8826-c6e97fbe4e41,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Pendidikan | Bidang Pengembangan Pendidikan,1,1,2785700,3572800,119
5101050,S-1 MATEMATIKA,1c824441-fad2-4ccc-97cf-d0d4caf2f7b1,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS DATA ILMIAH AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Riset dan Inovasi Daerah | Bidang Riset,1,1,2785700,3572800,94
5101050,S-1 MATEMATIKA,318cff07-aa35-48b6-836d-989fa580cc8a,Pemerintah Kota Surakarta,CPNS,UMUM,PENERA AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Perdagangan | UPTD Metrologi Legal,2,1,2785700,3572800,251
5109900,S-1 PARIWISATA,684e2e64-689d-456a-95de-a89a0f9e7bc0,Pemerintah Kota Surakarta,CPNS,UMUM,ADYATAMA KEPARIWISATAAN DAN EKONOMI KREATIF AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kebudayaan dan Pariwisata | Bidang Destinasi dan Pemasaran Pariwisata,2,1,2785700,3572800,81
5109900,S-1 PARIWISATA,8f724812-0539-4a21-94c7-66bb21c94d4b,Pemerintah Kota Surakarta,CPNS,UMUM,ADYATAMA KEPARIWISATAAN DAN EKONOMI KREATIF AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kebudayaan dan Pariwisata | Bidang Pengembangan Sumber Daya Pariwisata dan Ekonomi Kreatif,2,1,2785700,3572800,63
5192783,S-1 PEMBANGUNAN WILAYAH,dd695632-cc86-4954-87f7-204ad2b92971,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi | Subbagian Kinerja dan Reformasi Birokrasi,1,1,2785700,3572800,19
5100389,S-1 PERENCANAAN WILAYAH KOTA,d1d8b0e6-8032-44b6-9b0d-005480b53d00,Pemerintah Kota Surakarta,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Perencanaan Pembangunan Daerah | Bidang Infrastruktur dan Kewilayahan,2,1,2785700,3572800,44
5130000,S-1 PSIKOLOGI,5ed35a3d-31b5-4f54-bfdd-81d3ba1f4312,Pemerintah Kota Surakarta,CPNS,UMUM,ASESOR SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi dan Promosi,2,1,2785700,3572800,107
5130000,S-1 PSIKOLOGI,6803747d-9521-4061-b6f4-490149f5289a,Pemerintah Kota Surakarta,CPNS,UMUM,KONSELOR SDM,Pemerintah Kota Surakarta | Badan Penanggulangan Bencana Daerah | Seksi Rehabilitasi dan Rekonstruksi,1,1,2785700,3572800,56
5130000,S-1 PSIKOLOGI,9afaecf2-bfca-4e5f-a038-53c89225b514,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,Pemerintah Kota Surakarta | Dinas Pemberdayaan Perempuan dan Pelindungan Anak serta Pengendalian Penduduk dan Keluarga Berencana | Bidang Pemenuhan Hak Anak dan Pelindungan Khusus Anak,2,1,2785700,3572800,195
5130000,S-1 PSIKOLOGI,ae0db4e5-440a-4222-ba3d-2c2020daa8de,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,Pemerintah Kota Surakarta | Dinas Pemberdayaan Perempuan dan Pelindungan Anak serta Pengendalian Penduduk dan Keluarga Berencana | Bidang Kualitas Hidup dan Pelindungan Perempuan,1,1,2785700,3572800,35
5130000,S-1 PSIKOLOGI,69c4ae86-e356-4bb6-9488-b8fb3789166d,Pemerintah Kota Surakarta,CPNS,UMUM,PENGANTAR KERJA AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Tenaga Kerja | Bidang Perencanaan dan Produktivitas Tenaga Kerja,1,1,2785700,3572800,80
5100717,S-1 REKAYASA PERANGKAT LUNAK,8a0384c7915b4c4c01915b9734d02ddb,Pemerintah Kota Surakarta,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,1
5100717,S-1 REKAYASA PERANGKAT LUNAK,0595f6a6-d441-41b6-bb35-9d8406d92ebb,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Perhubungan | Sekretariat Dinas Perhubungan,2,1,2785700,3572800,76
5100717,S-1 REKAYASA PERANGKAT LUNAK,17a504f2-a820-4477-8e4a-41f71db070f0,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,8
5100717,S-1 REKAYASA PERANGKAT LUNAK,4d415505-5212-469d-8eb5-6959f3d3aa99,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pengelolaan Informasi Administrasi Kependudukan dan Pemanfaatan Data,1,1,2785700,3572800,29
5100717,S-1 REKAYASA PERANGKAT LUNAK,b8095a63-aa85-4ddd-aa9b-d98b77de8e9c,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Penyelenggaraan E-Government",1,1,2785700,3572800,9
5100112,S-1 SISTEM DAN TEKNOLOGI INFORMASI,8a0384c7915b4c4c01915b9734d02ddb,Pemerintah Kota Surakarta,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,1
5100112,S-1 SISTEM DAN TEKNOLOGI INFORMASI,17a504f2-a820-4477-8e4a-41f71db070f0,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,8
5151001,S-1 STATISTIKA,c09dfae9-5eba-4bd6-915b-5ef4faa0b2a4,Pemerintah Kota Surakarta,CPNS,UMUM,STATISTISI AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Statistik",2,1,2785700,3572800,123
5210395,S-1 STUDI KEBIJAKAN PUBLIK,094a26db-ef97-4699-a879-7eda89de4861,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Koperasi Usaha Kecil dan Menengah dan Perindustrian | Sekretariat Dinas Koperasi Usaha Kecil dan Menengah dan Perindustrian,1,1,2785700,3572800,15
5210395,S-1 STUDI KEBIJAKAN PUBLIK,1adc4a2e-ff29-49ca-9dc0-ed23dc4f7975,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Ketahanan Pangan dan Pertanian | Sekretariat Dinas Ketahanan Pangan dan Pertanian,1,1,2785700,3572800,10
5210395,S-1 STUDI KEBIJAKAN PUBLIK,223fc547-7b8d-496e-97be-a8b3eb60a724,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Perumahan, dan Kawasan Permukiman serta Pertanahan | Sekretariat Dinas Perumahan, dan Kawasan Permukiman serta Pertanahan",1,1,2785700,3572800,7
5210395,S-1 STUDI KEBIJAKAN PUBLIK,374c9310-60ff-4b76-af40-251df8de0729,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kepemudaan dan Olahraga | Sekretariat Dinas Kepemudaan dan Olahraga,1,1,2785700,3572800,9
5210395,S-1 STUDI KEBIJAKAN PUBLIK,3944b4d8-129b-4961-babf-e2d98b7ed8d1,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Penilaian dan Evaluasi Kinerja Aparatur,1,1,2785700,3572800,7
5210395,S-1 STUDI KEBIJAKAN PUBLIK,4949b134-b33b-4718-89bb-ffcd597342df,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Sekretariat Dinas Komunikasi, Informatika, Statistik dan Persandian",1,1,2785700,3572800,5
5210395,S-1 STUDI KEBIJAKAN PUBLIK,7331561f-bb04-4a8f-9f03-a009a108af91,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,2,1,2785700,3572800,93
5210395,S-1 STUDI KEBIJAKAN PUBLIK,ba3ffe48-3e58-4ab5-8826-c6e97fbe4e41,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Pendidikan | Bidang Pengembangan Pendidikan,1,1,2785700,3572800,119
5210078,S-1 STUDI PEMERINTAHAN,04284421-b5d7-4675-aed9-04049bdabbc4,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu | Sekretariat Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1,1,2785700,3572800,2
5210078,S-1 STUDI PEMERINTAHAN,094a26db-ef97-4699-a879-7eda89de4861,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Koperasi Usaha Kecil dan Menengah dan Perindustrian | Sekretariat Dinas Koperasi Usaha Kecil dan Menengah dan Perindustrian,1,1,2785700,3572800,15
5210078,S-1 STUDI PEMERINTAHAN,1adc4a2e-ff29-49ca-9dc0-ed23dc4f7975,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Ketahanan Pangan dan Pertanian | Sekretariat Dinas Ketahanan Pangan dan Pertanian,1,1,2785700,3572800,10
5210078,S-1 STUDI PEMERINTAHAN,223fc547-7b8d-496e-97be-a8b3eb60a724,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Perumahan, dan Kawasan Permukiman serta Pertanahan | Sekretariat Dinas Perumahan, dan Kawasan Permukiman serta Pertanahan",1,1,2785700,3572800,7
5210078,S-1 STUDI PEMERINTAHAN,251189e0-8e11-480e-88aa-5ba2c92b7c34,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Perencanaan Pembangunan Daerah | Sekretariat Badan Perencanaan Pembangunan Daerah,1,1,2785700,3572800,13
5210078,S-1 STUDI PEMERINTAHAN,374c9310-60ff-4b76-af40-251df8de0729,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kepemudaan dan Olahraga | Sekretariat Dinas Kepemudaan dan Olahraga,1,1,2785700,3572800,9
5210078,S-1 STUDI PEMERINTAHAN,3944b4d8-129b-4961-babf-e2d98b7ed8d1,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Penilaian dan Evaluasi Kinerja Aparatur,1,1,2785700,3572800,7
5210078,S-1 STUDI PEMERINTAHAN,4949b134-b33b-4718-89bb-ffcd597342df,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Sekretariat Dinas Komunikasi, Informatika, Statistik dan Persandian",1,1,2785700,3572800,5
5210078,S-1 STUDI PEMERINTAHAN,7331561f-bb04-4a8f-9f03-a009a108af91,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,2,1,2785700,3572800,93
5210078,S-1 STUDI PEMERINTAHAN,ba3ffe48-3e58-4ab5-8826-c6e97fbe4e41,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Pendidikan | Bidang Pengembangan Pendidikan,1,1,2785700,3572800,119
5210078,S-1 STUDI PEMERINTAHAN,5ed35a3d-31b5-4f54-bfdd-81d3ba1f4312,Pemerintah Kota Surakarta,CPNS,UMUM,ASESOR SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi dan Promosi,2,1,2785700,3572800,107
